"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"RMCF","Rocky Mountain Chocolate Factory, Inc.","10.132","59316497.104","n/a","United States","n/a","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/rmcf",
"RSTI","Rofin-Sinar Technologies, Inc.","32.4","920626657.2","n/a","United States","1996","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rsti",
"ROG","Rogers Corporation","55.76","1005974579.76","n/a","United States","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/rog",
"ROKA","Roka Bioscience, Inc.","6.18","1105243.56","n/a","United States","2014","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/roka",
"ROL","Rollins, Inc.","28.26","6169162549.86","n/a","United States","n/a","Finance","Diversified Commercial Services","http://www.nasdaq.com/symbol/rol",
"ROP","Roper Technologies, Inc.","171.51","17380889259.84","n/a","United States","1992","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rop",
"RST","Rosetta Stone","7.49","164646940.15","n/a","United States","2009","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/rst",
"ROST","Ross Stores, Inc.","63.39","25139194219.29","n/a","United States","1985","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/rost",
"RDC","Rowan Companies plc","14.1","1768432969.8","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/rdc",
"RBPAA","Royal Bancshares of Pennsylvania, Inc.","2.52","75815815.32","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/rbpaa",
"RCL","Royal Caribbean Cruises Ltd.","70.35","15143886348.15","n/a","United States","1993","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/rcl",
"RGLD","Royal Gold, Inc.","67.2","4386108787.2","n/a","United States","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/rgld",
"RMT","Royce Micro-Cap Trust, Inc.","7.57","281116832.65","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rmt",
"RVT","Royce Value Trust, Inc.","12.32","991498458.72","n/a","United States","1986","n/a","n/a","http://www.nasdaq.com/symbol/rvt",
"RES","RPC, Inc.","18.42","4007230476","n/a","United States","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/res",
"RPM","RPM International Inc.","48.77","6504783707.34","n/a","United States","n/a","Basic Industries","Paints/Coatings","http://www.nasdaq.com/symbol/rpm",
"RPXC","RPX Corporation","10.31","510962569","n/a","United States","2011","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/rpxc",
"RTIX","RTI Surgical, Inc.","3.11","181678104.67","n/a","United States","2000","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/rtix",
"RBCN","Rubicon Technology, Inc.","0.58","15561128.56","n/a","United States","2007","Technology","Semiconductors","http://www.nasdaq.com/symbol/rbcn",
"RT","Ruby Tuesday, Inc.","3.11","187211920.49","n/a","United States","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/rt",
"RTEC","Rudolph Technologies, Inc.","18.1","560020027.3","n/a","United States","1999","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rtec",
"RUSHA","Rush Enterprises, Inc.","23.04","913799416.32","n/a","United States","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/rusha",
"RUSHB","Rush Enterprises, Inc.","23.31","924508003.23","n/a","United States","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/rushb",
"RUTH","Ruth&#39;s Hospitality Group, Inc.","14.9","487026093.5","n/a","United States","2005","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/ruth",
"RXII","RXi Pharmaceuticals Corporation","1.15","7543822.9","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rxii",
"R","Ryder System, Inc.","65.55","3505512528.6","n/a","United States","n/a","Consumer Services","Rental/Leasing Companies","http://www.nasdaq.com/symbol/r",
"RYI","Ryerson Holding Corporation","10.6","393256820","n/a","United States","2014","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/ryi",
"RHP","Ryman Hospitality Properties, Inc.","49.75","2537321341.5","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rhp",
"SPGI","S&P Global Inc.","124.64","32904960000","n/a","United States","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/spgi",
"STBA","S&T Bancorp, Inc.","29.93","1045046594.94","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/stba",
"SANW","S&W Seed Company","5.3","0","n/a","United States","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/sanw",
"SCACU","Saban Capital Acquisition Corp.","10.1449","0","n/a","United States","2016","n/a","n/a","http://www.nasdaq.com/symbol/scacu",
"SBR","Sabine Royalty Trust","36.9","537977830.5","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sbr",
"SBRA","Sabra Healthcare REIT, Inc.","24.99","1631555016.84","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sbra",
"SBRAP","Sabra Healthcare REIT, Inc.","26.275","151081250","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sbrap",
"SABR","Sabre Corporation","25.76","7163081731.68","n/a","United States","2014","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/sabr",
"SAEX","SAExploration Holdings, Inc.","7.48","69889477.24","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/saex",
"SFE","Safeguard Scientifics, Inc.","13.15","265952253.9","n/a","United States","n/a","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/sfe",
"SAFT","Safety Insurance Group, Inc.","68.3","1035296454.2","n/a","United States","2002","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/saft",
"SGA","Saga Communications, Inc.","45.85","268691407.95","n/a","United States","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/sga",
"SAGE","Sage Therapeutics, Inc.","43.53","1397052690.6","n/a","United States","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sage",
"SAIA","Saia, Inc.","29.8","751179953.8","n/a","United States","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/saia",
"SAJA","Sajan, Inc.","3.8501","18414038.8243","n/a","United States","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/saja",
"SALM","Salem Media Group, Inc.","5.95","153566828.45","n/a","United States","1999","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/salm",
"CRM","Salesforce.com Inc","75.06","50976510659.64","n/a","United States","2004","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/crm",
"SMM","Salient Midstream & MLP Fund","13.13","232695755.37","n/a","United States","2012","n/a","n/a","http://www.nasdaq.com/symbol/smm",
"SAL","Salisbury Bancorp, Inc.","31.73","87517241.78","n/a","United States","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/sal",
"SBH","Sally Beauty Holdings, Inc.","26.43","3870540319.23","n/a","United States","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/sbh",
"SSN","Samson Oil & Gas Limited","0.73","11737869.29","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ssn",
"SJT","San Juan Basin Royalty Trust","6.42","299228470.32","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sjt",
"SN","Sanchez Energy Corporation","7.8","514333840.8","n/a","United States","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sn",
"SPP","Sanchez Production Partners LP","14.525","62159984.425","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/spp",
"SAFM","Sanderson Farms, Inc.","87.45","1974503642.1","n/a","United States","1987","Consumer Non-Durables","Meat/Poultry/Fish","http://www.nasdaq.com/symbol/safm",
"SDT","SandRidge Mississippian Trust I","1.5","42000000","n/a","United States","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sdt",
"PER","SandRidge Permian Trust","3.05","160125000","n/a","United States","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/per",
"SASR","Sandy Spring Bancorp, Inc.","31.36","748803041.28","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sasr",
"SGMO","Sangamo BioSciences, Inc.","3.75","264818955","n/a","United States","2000","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/sgmo",
"SANM","Sanmina Corporation","29.25","2161737922.5","n/a","United States","1993","Technology","Electrical Products","http://www.nasdaq.com/symbol/sanm",
"SOV^C","Santander Holdings USA, Inc.","26.45","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sov^c",
"SAQ","Saratoga Investment Corp","25.64","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/saq",
"SAR","Saratoga Investment Corp","18.63","106503536.88","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sar",
"SRPT","Sarepta Therapeutics, Inc.","46.92","2247446041.44","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/srpt",
"BFS","Saul Centers, Inc.","64.02","1370028000","n/a","United States","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/bfs",
"BFS^C","Saul Centers, Inc.","26.299","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bfs^c",
"SBFG","SB Financial Group, Inc.","12.5","61145887.5","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbfg",
"SBFGP","SB Financial Group, Inc.","13.6","0","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbfgp",
"SBAC","SBA Communications Corporation","115.19","14354448156.38","n/a","United States","1999","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/sbac",
"SCG","Scana Corporation","70.81","10119946892.77","n/a","United States","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/scg",
"SCSC","ScanSource, Inc.","37.1","950717402.6","n/a","United States","n/a","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/scsc",
"SMIT","Schmitt Industries, Inc.","1.6401","4913591.991","n/a","United States","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/smit",
"SCHN","Schnitzer Steel Industries, Inc.","23.4","626741528.4","n/a","United States","1993","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/schn",
"SCHL","Scholastic Corporation","38.71","1336030010.91","n/a","United States","1992","Consumer Services","Books","http://www.nasdaq.com/symbol/schl",
"SWM","Schweitzer-Mauduit International, Inc.","37.35","1141249082.85","n/a","United States","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/swm",
"SCLN","SciClone Pharmaceuticals, Inc.","9.85","491902833.9","n/a","United States","1992","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/scln",
"SGMS","Scientific Games Corp","13.2","1155312430.8","n/a","United States","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/sgms",
"SMG","Scotts Miracle-Gro Company (The)","88.66","5373407931.32","n/a","United States","1992","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/smg",
"SNI","Scripps Networks Interactive, Inc","66.1","8530029901.1","n/a","United States","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/sni",
"LBF","Scudder Global High Income Fund, Inc.","8.4","54453873.6","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lbf",
"KHI","Scudder High Income Trust","9.29","140342682.95","n/a","United States","1988","Consumer Services","Miscellaneous","http://www.nasdaq.com/symbol/khi",
"KMM","Scudder Multi-Market Income Trust","8.56","191774490.72","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kmm",
"KTF","Scudder Municiple Income Trust","13.58","533579669.98","n/a","United States","1988","n/a","n/a","http://www.nasdaq.com/symbol/ktf",
"KST","Scudder Strategic Income Trust","11.915","51929192.16","n/a","United States","1994","n/a","n/a","http://www.nasdaq.com/symbol/kst",
"KSM","Scudder Strategic Municiple Income Trust","13.22","147775248.76","n/a","United States","1989","n/a","n/a","http://www.nasdaq.com/symbol/ksm",
"SCYX","SCYNEXIS, Inc.","3.59","84094820.19","n/a","United States","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/scyx",
"SEB","Seaboard Corporation","3590","4202274500","n/a","United States","1996","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/seb",
"SEAC","SeaChange International, Inc.","2.76","97106799.48","n/a","United States","1996","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/seac",
"SBCF","Seacoast Banking Corporation of Florida","17.56","667157308.28","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbcf",
"CKH","SEACOR Holdings, Inc.","58.84","1019154930.56","n/a","United States","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ckh",
"SEE","Sealed Air Corporation","43.13","8483798837.32","n/a","United States","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/see",
"SHLD","Sears Holdings Corporation","11.4","1218921858","n/a","United States","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/shld",
"SHLDW","Sears Holdings Corporation","3.55","0","n/a","United States","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/shldw",
"SHOS","Sears Hometown and Outlet Stores, Inc.","5.15","116988079.8","n/a","United States","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/shos",
"SPNE","SeaSpine Holdings Corporation","9.87","110601157.17","n/a","United States","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/spne",
"SGEN","Seattle Genetics, Inc.","50.36","7076408472.36","n/a","United States","2001","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/sgen",
"SEAS","SeaWorld Entertainment, Inc.","14.07","1250213051.43","n/a","United States","2013","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/seas",
"EYES","Second Sight Medical Products, Inc.","2.84","119846449.36","n/a","United States","2014","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/eyes",
"SCWX","SecureWorks Corp.","11.42","921264521.58","n/a","United States","2016","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/scwx",
"SNFCA","Security National Financial Corporation","6.39","94915283.58","n/a","United States","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/snfca",
